Org ID, Org Name, Address, Website, Ranking, Total Revenue, Category,URL in Charitynavigator
5380,Institute for Foreign Policy Analysis, 675 Massachusetts Avenue,http://www.ifpa.org,1 stars,"$2,523,863 ",International : International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5380
14467,Institute for Middle East Understanding, 2913 El Camino Real #436,http://imeu.org/,1 stars,"$1,197,031 ",International : International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14467
3871,Institute for Student Achievement (ISA), One Old Country Road,http://www.studentachievement.org,1 stars,"$1,740,727 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3871
13806,Institute for the Analysis of Global Security, 7811 Montrose Rd.,http://www.iags.org/,1 stars,"$1,319,899 ",International : International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13806
6565,The Interfaith Alliance Foundation, 1250 24th Street NW,http://www.interfaithalliance.org,1 stars,"$1,048,221 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6565
5517,International Board of Jewish Missions, P.O. Box 1386,http://www.ibjm.org,1 stars,"$3,059,307 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5517
13981,International Conservation Caucus Foundation, 3250 Prospect Street NW,,1 stars,"$1,425,363 ",Environment : Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13981
3891,International Foundation for Education and Self-Help, 5040 East Shea Boulevard,http://www.ifesh.org,1 stars,"$4,824,699 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3891
10753,Interreligious Foundation for Community Organization, 418 West 145th Street,http://www.ifconews.org/,1 stars,"$521,698 ",International : Humanitarian Relief Supplies,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10753
13250,Iran Alive Ministries, P.O. Box 702925,http://iranaliveministries.org/,1 stars,"$1,772,585 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13250
14585,Iranian American Jewish Federation of New York, 770 Middle Neck Road,https://www.iajfny.org/,1 stars,"$2,728,410 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14585
3913,Jack Van Impe Ministries International, P.O. Box 7004,http://www.jvim.com,1 stars,"$12,755,432 ",Religion : Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3913
9719,Jazz Aspen Snowmass, 110 East Hallam Street,http://jazzaspen.org,1 stars,"$5,971,428 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9719
15350,The Jefferson Awards Foundation, 100 West Tenth Street,http://www.jeffersonawards.org/,1 stars,"$2,301,082 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15350
9428,Jewish Campus Life Fund, 606 West 115th Street,http://www.hillel.columbia.edu/,1 stars,"$2,041,650 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9428
5945,Jewish Center for Community Services, 4200 Park Avenue,http://www.jccs.org/,1 stars,"$3,626,052 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5945
8234,Jewish Federation of El Paso, 5740 North Mesa Street,http://www.jewishelpaso.org/,1 stars,"$1,299,954 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8234
12568,Jewish Federation of the Sacramento Region, 2014 Capitol Avenue,http://www.jewishsac.org,1 stars,"$606,577 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12568
13674,JOY FM Radio, 13358 Manchester Road,http://www.joyfmonline.org/,1 stars,"$4,964,504 ",Religion : Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13674
8440,Just One Life/Nefesh Achat B'Yisrael, 587 Fifth Avenue,http://www.justonelife.org/,1 stars,"$813,769 ",International : Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8440
11154,Kaiserman JCC, 45 Haverford Road,http://www.phillyjcc.com,1 stars,"$995,328 ",Human Services : Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11154
8698,Kentucky Horse Park Foundation, 4089 Iron Works Parkway,http://khpfoundation.org/,1 stars,"$2,264,624 ",Animals : Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8698
13244,The Kidney TRUST, 1350 Bayshore Highway,http://kidneytrust.org/,1 stars,"$307,704 ",Health : Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13244
12181,Kingsway Charities, 1119 Commonwealth Avenue,http://www.kingswaycharities.org,1 stars,"$164,650,120 ",International : Humanitarian Relief Supplies,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12181
10950,Koinonia House, P.O. Box D,,1 stars,"$2,659,970 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10950
11749,Korean War National Museum, 47 West Division Street,http://www.kwnm.org/,1 stars,"$1,302,056 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11749
15133,Lakeland Public Television, 1500 Birchmont Drive NE #9,http://www.lptv.org/,1 stars,"$3,214,301 ",Arts Culture Humanities : Public Broadcasting and Media,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15133
7117,The Larry King Cardiac Foundation, 15720 Crabbs Branch Way,http://www.lkcf.org,1 stars,"$789,979 ",Health : Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7117
9410,LEADership Education and Development, 1075 Peachtree St NE,http://www.leadprogram.org,1 stars,"$2,461,506 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9410
14438,Lexington Institute, 1600 Wilson Boulevard,http://www.lexingtoninstitute.org/,1 stars,"$2,350,609 ",Public Benefit : Research and Public Policy Institutions,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14438
14392,Life Network, 3700 Galley Road,http://www.elifenetwork.com/,1 stars,"$1,194,403 ",Health : Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14392
12256,LifeLight Communications, 2601 South Western Avenue,http://www.lifelight.org/,1 stars,"$2,062,159 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12256
7565,Life-Study Fellowship, 90 Heights Road,,1 stars,"$1,939,971 ",Religion : Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7565
6409,Light Bearers Ministry, 37457 Jasper Lowell Road,http://www.lbm.org/,1 stars,"$1,998,390 ",Religion : Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6409
11499,The Light House Mission Ministries, 1450 Wabash Avenue,,1 stars,"$1,637,306 ",Human Services : Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11499
9308,Little Brothers - Friends of the Elderly Twin Cities Chapter, 1845 East Lake Street,http://www.littlebrothersmn.org/,1 stars,"$583,214 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9308
4928,Little Shelter Animal Rescue and Adoption Center, 33 Warner Road,http://www.littleshelter.com/,1 stars,"$2,791,796 ",Animals : Animal Rights Welfare and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4928
14265,Living Hope International, P.O. Box 116,http://lovehopemercy.org/index.html,1 stars,"$1,253,202 ",International : Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14265
9310,LOGOI, 14540 Southwest 136th Street,http://logoi.org,1 stars,"$524,663 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9310
11090,Long Island Teen Challenge, 309 Old Farmingdale Road,http://www.LongIslandTC.com,1 stars,"$2,405,587 ",Health : Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11090
14339,Louisiana Symphony Association, 7330 Highland Road,http://brso.org/,1 stars,"$1,439,478 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14339
14228,M.O.R.E Project, 10855 South River Front Parkway,http://www.themoreproject.org,1 stars,"$1,937,175 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14228
14715,Malachi House, 2810 Clinton Avenue,http://www.malachihouse.org/,1 stars,"$1,324,562 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14715
13336,Masonic Home of Georgia, P.O. Box 4183,http://www.masonichomeofgeorgia.com/,1 stars,"$1,970,131 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13336
9333,MassINC, 11 Beacon Street,http://www.massinc.org/,1 stars,"$1,746,916 ",Public Benefit : Research and Public Policy Institutions,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9333
8768,Mastermedia International, 330 North Sixth Street,,1 stars,"$1,715,716 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8768
14453,Meals on Wheels of Contra Costa, P.O. Box,http://www.mealsonwheelsofcontracosta.org/,1 stars,"$1,455,621 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14453
4067,Medical Development for Israel, 295 Madison Avenue,http://mdinyc.org,1 stars,"$1,137,660 ",International : Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4067
12809,MEOR, P.O. Box 279,http://meor.org/,1 stars,"$5,032,483 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12809
12781,Michigan Paralyzed Veterans of America, 40550 Grand River Avenue,http://www.michiganpva.org/,1 stars,"$658,308 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12781
14108,Mighty Horn Ministries, 1011 Park Lane,,1 stars,"$2,068,878 ",Religion : Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14108
14490,Milwaukee Jewish Day School, 6401 North Santa Monica Boulevard,http://www.mjds.org/,1 stars,"$4,082,135 ",Education : Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14490
7231,Mission to Haiti, P.O. Box 523157,http://www.missiontohaiti.org/,1 stars,"$669,642 ",International : Foreign Charity Support Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7231
10921,Modesto Gospel Mission, 1400 Yosemite Boulevard,,1 stars,"$5,172,245 ",Human Services : Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10921
14706,The Mother Divine Program, PO Box 1140,http://motherdivine.org/,1 stars,"$2,182,476 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14706
11089,Mourning Family Foundation, 100 S. Biscayne Boulevard,http://mourningfamilyfoundation.org,1 stars,"$796,312 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11089
5326,MPTV Friends, 700 West State Street,http://www.mptv.org,1 stars,"$3,897,885 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5326
13343,Naples Christian Academy, 3161 Santa Barbara Boulevard,http://www.napleschristian.net/,1 stars,"$1,885,480 ",Education : Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13343
4151,NARAL Pro-Choice America Foundation, 1156 Fifteenth Street NW,http://www.ProChoiceAmerica.org,1 stars,"$4,388,855 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4151
5416,National Center for Public Policy Research, 501 Capitol Court NE,http://www.nationalcenter.org/,1 stars,"$8,545,440 ",Public Benefit : Research and Public Policy Institutions,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5416
7651,National Children's Leukemia Foundation, 7316 Avenue U,http://www.leukemiafoundation.org/,1 stars,"$623,007 ",Health : Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7651
4172,National Council of Negro Women, 633 Pennsylvania Avenue NW,http://www.ncnw.org/,1 stars,"$3,169,173 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4172
4175,National Emergency Medicine Association, 306 West Joppa Road,http://www.nemahealth.org,1 stars,"$1,392,981 ",Health : Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4175
10059,National Fire Safety Council, P.O. Box 378,http://www.nfsc.org/,1 stars,"$2,937,275 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10059
7109,National Gaucher Foundation, 2227 Idlewood Road,http://www.gaucherdisease.org/,1 stars,"$2,540,618 ",Health : Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7109
12345,National Multiple Sclerosis Society Arizona Chapter, 5025 E. Washington Street,http://www.nationalmssociety.org/Chapters/AZA,1 stars,"$1,378,489 ",Health : Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12345
8075,National Right to Life Educational Trust Fund, 512 Tenth Street NW,http://www.nrlc.org/,1 stars,"$2,127,978 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8075
13051,Nativity Prep Academy, 2755 55th Street,http://www.nativityprep.org/,1 stars,"$1,107,339 ",Education : Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13051
4822,Neurosciences Research Foundation, 800 Silverado Street,http://www.nsi.edu,1 stars,"$1,089,803 ",Health : Medical Research,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4822
6995,New Detroit, 3011 West Grand Boulevard Suite 1200,http://www.newdetroit.org,1 stars,"$1,744,983 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6995
4222,New Jersey Symphony Orchestra, 60 Park Place,http://www.njsymphony.org,1 stars,"$10,573,466 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4222
14279,New Mexico Christian Children's Home, 1356 NM 236,http://www.nmcch.org/,1 stars,"$3,472,304 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14279
13486,Newark Now, 112 Jabez Street,http://www.newarknow.org/,1 stars,"$2,515,399 ",Public Benefit : Community and Housing Development,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13486
5503,Nicky Cruz Outreach, P.O. Box 62010,http://www.nickycruz.org,1 stars,"$693,373 ",Religion : Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5503
10945,Noah's Lost Ark, 8424 Bedell Road,http://noahslostark.org,1 stars,"$1,868,638 ",Animals : Wildlife Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10945
12504,Nonviolent Peaceforce, 425 Oak Grove Street,http://www.nonviolentpeaceforce.org,1 stars,"$1,041,384 ",International : International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12504
4236,Nora Lam Chinese Ministries International, 5442 Thornwood Drive,,1 stars,"$4,650,199 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4236
9476,Northeast Indiana Public Radio, 3204 Clairmont Court,http://wboi.org/,1 stars,"$1,556,327 ",Arts Culture Humanities : Public Broadcasting and Media,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9476
15339,Noyes Home for Children, 801 North Noyes Boulevard,http://noyeshome.org/,1 stars,"$2,287,937 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15339
13201,Ocean Research & Conservation Association, 1420 Seaway Drive,http://www.teamorca.org/cfiles/home.cfm,1 stars,"$829,426 ",Environment : Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13201
4258,Ohr Torah Stone Colleges and Graduate Programs, 49 West 45th Street,http://www.ohrtorahstone.org.il,1 stars,"$5,835,780 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4258
12572,Old Savannah City Mission, 2414 Bull Street,http://www.oscm.org,1 stars,"$1,144,856 ",Human Services : Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12572
11047,Olympia Union Gospel Mission, 413 Franklin Street NE,http://ougm.org/,1 stars,"$1,373,217 ",Human Services : Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11047
8377,Opera Colorado, 695 South Colorado Boulevard,http://www.operacolorado.org/,1 stars,"$3,600,313 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8377
13200,Organ Donation And Transplant Association Of America, 108 Lakeshore Drive,http://www.odtaa.org,1 stars,"$595,672 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13200
8088,The Orme School of Arizona, HC 63 Box 3040,http://www.ormeschool.org,1 stars,"$5,467,020 ",Education : Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8088
5013,ORT America, 75 Maiden Lane,http://www.ortamerica.org,1 stars,"$16,485,924 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5013
6204,Overlook Foundation, 36 Upper Overlook Road,http://www.overlookfoundation.org/,1 stars,"$10,358,810 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6204
8880,Partnership for Learning, 520 Pike Street,http://partnership4learning.org,1 stars,"$398,695 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8880
14130,Pastoral Leadership Institute, 12300 Ford Road,,1 stars,"$1,576,595 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14130
15273,The Pav YMCA, 2947 South Oak Park Avenue,http://pavymca.org/,1 stars,"$2,416,092 ",Human Services : Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15273
6951,Pax Christi USA, 532 West Eighth Street,http://www.paxchristiusa.org/,1 stars,"$562,001 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6951
7267,The Piney Woods School, P.O. Box 57,http://www.pineywoods.org,1 stars,"$3,849,447 ",Education : Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7267
5174,Pittsburgh Leadership Foundation (PLF), 100 West Station Square Drive,http://www.plf.org,1 stars,"$991,615 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5174
5092,Please Touch Museum, 4231 Avenue of the Republic,http://www.pleasetouchmuseum.org,1 stars,"$8,855,561 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5092
10669,Police Athletic League of Philadelphia, 2524 East Clearfield Street,http://www.phillypal.com/,1 stars,"$2,445,980 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10669
10080,Population Research Institute, 1190 Progress Drive Suite 2D,http://www.pop.org/,1 stars,"$1,477,544 ",Public Benefit : Research and Public Policy Institutions,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10080
14155,PowerPoint Ministries, 6801 West Park Boulevard,,1 stars,"$3,969,935 ",Religion : Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14155
9029,Pray America, PO Box 14070,http://prayamerica.org/,1 stars,"$1,392,986 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9029
14526,Price Tower Arts Center, 510 Dewey Avenue,,1 stars,"$1,125,424 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14526
4362,Prison Fellowship Ministries, 44180 Riverside Parkway,,1 stars,"$40,765,296 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4362
4007,ProLiteracy, 104 Marcellus Street,http://www.proliteracy.org/,1 stars,"$7,726,245 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4007
14100,Ransomed Heart Ministries, 4965 North 30th Street,,1 stars,"$3,019,988 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14100
14067,Reach the Rest, P.O. Box 218,http://reachtherest.org/,1 stars,"$694,911 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14067
9702,Readers Are Leaders Foundation, 801 Texas Avenue,http://www.readersareleadersfoundation.org/,1 stars,"$471,149 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9702
12633,Reciprocal Ministries International, 5475 Lee Street,http://www.rminet.org,1 stars,"$1,670,053 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12633
13453,Redcloud, P.O. Box 130,http://www.campredcloud.org/,1 stars,"$1,507,762 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13453
5298,Renewal Ministries, P.O. Box 1426,http://www.renewalministries.net,1 stars,"$1,278,747 ",Religion : Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5298
7159,Richmond Hill, 2209 East Grace Street,http://www.richmondhillva.org/,1 stars,"$743,749 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7159
14563,Rocketown of Middle Tennessee, 601 Fourth Ave South,http://www.rocketown.org,1 stars,"$1,452,034 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14563
8646,Rockwern Academy, 8401 Montgomery Road,http://www.rockwernacademy.org/,1 stars,"$2,053,317 ",Education : Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8646
9754,Rotary First Harvest, 1201 First Avenue S Suite 327,http://www.firstharvest.org/,1 stars,"$13,303,260 ",Human Services : Food Banks Food Pantries and Food Distribution,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9754
4881,SADD - Students Against Destructive Decisions, 255 Main Street,http://www.sadd.org/,1 stars,"$1,703,465 ",Health : Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4881
11002,The Safe America Foundation, 2480 Sandy Plains Road,http://www.safeamerica.org,1 stars,"$676,043 ",Public Benefit : Research and Public Policy Institutions,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11002
12211,St. Gerard Campus, 1405 U.S. Route One S,,1 stars,"$810,548 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12211
12898,San Diego Coastkeeper, 2825 Dewey Road,http://www.sdcoastkeeper.org,1 stars,"$775,676 ",Environment : Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12898
7246,Scripture Memory Mountain Mission, 480 Camp Nathanael Road,,1 stars,"$1,675,837 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7246
14624,Securing America's Future Energy, 1111 Nineteenth Street NW,http://oilembargo40.org/,1 stars,"$1,790,875 ",Public Benefit : Research and Public Policy Institutions,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14624
9555,Selous Foundation for Public Policy Research, 325 Pennsylvania Avenue SE,http://sfppr.org/,1 stars,"$752,476 ",Public Benefit : Research and Public Policy Institutions,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9555
7909,The Sentinel Group, P.O. Box 6334,http://www.sentinelgroup.org/,1 stars,"$324,508 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7909
12783,Sephardic Food Fund, 8 West 40th St.,,1 stars,"$2,105,300 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12783
8704,Sheriffs' Association of Texas, 1601 South IH 35,http://www.txsheriffs.org/,1 stars,"$1,933,538 ",Human Services : Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8704
13888,Show-Me Christian Youth Home, 24302 Mahin Road,,1 stars,"$1,741,607 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13888
7687,SIECUS, 90 John Street,http://www.siecus.com,1 stars,"$600,899 ",Health : Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7687
14765,SIFAT, 2944 County Road 113,http://sifat.org/,1 stars,"$1,862,849 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14765
12248,Silicon Valley Creates (formerly Arts Council Silicon Valley), 4 North Second Street,http://www.svcreates.org/,1 stars,"$2,391,286 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12248
13681,Sixth & I, 600 I Street NW,http://sixthandi.org/,1 stars,"$3,079,644 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13681
4914,Solomon Schechter Day School of Nassau County and High School of Long Island, 27 Cedar Swamp Road,http://www.ssdsnassau.org,1 stars,"$9,290,727 ",Education : Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4914
6837,Sons of Italy Foundation, 219 E Street NE,http://www.osia.org/sif/index.php,1 stars,"$981,620 ",Public Benefit : Community and Housing Development,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6837
7299,SonScape Retreat Ministries, P.O. Box 700,http://sonscape.org/,1 stars,"$815,245 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7299
13512,South Bend Hebrew Day School, 206 West 8th Street,,1 stars,"$1,669,098 ",Education : Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13512
12778,Special Olympics Louisiana, 1000 East Morris Avenue,http://laso.org/,1 stars,"$1,922,047 ",Human Services : Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12778
4502,Stan Hywet Hall & Gardens, 714 North Portage Path,http://www.stanhywet.org,1 stars,"$3,969,005 ",Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4502
14760,Stephen's Children, 3755 36th Street SE,,1 stars,"$1,174,491 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14760
13553,Suffolk County Police Athletic League, 30 Yaphank Avenue,,1 stars,"$1,362,718 ",Human Services : Youth Development Shelter and Crisis Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13553
12681,Summer Camp Opportunities Promote Education (SCOPE), 253 West 35th Street,http://www.scope-ny.org,1 stars,"$1,067,653 ",Education : Other Education Programs and Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12681
13655,The Sun Valley Center for the Arts, The Center Ketchum,http://sunvalleycenter.org/,1 stars,"$2,690,544 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13655
8368,SuperChannel WACX-TV, 285 West Central Parkway,http://www.wacxtv.com,1 stars,"$3,230,125 ",Religion : Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8368
5247,Sword of the Lord, P.O. Box 1099,http://www.swordofthelord.com,1 stars,"$1,844,386 ",Religion : Religious Media and Broadcasting,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5247
