Org ID, Org Name, Address, Website, Ranking, Total Revenue, Category
4963,Hale House Center, 152 West 122nd Street,http://www.halehouse.org,1 stars,$2360251,Human Services : Youth Development Shelter and Crisis Services
6334,Harrison International, 2109 East 69th Street,http://www.increase.org,1 stars,$1276593,Religion : Religious Activities
5235,Hasten Hebrew Academy of Indianapolis, 6602 Hoover Road,http://www.hhai.org/,1 stars,$2662561,Education : Private Elementary and Secondary Schools
3813,Help Hospitalized Veterans, 36585 Penfield Lane,http://www.hhv.org,1 stars,$24713978,Human Services : Social Services
7722,Heritage for the Blind, 2071 Flatbush Avenue,http://www.hftb.org/,1 stars,$4164022,Human Services : Social Services
14942,Hilton Head Symphony Orchestra, 2 Park Lane,,1 stars,$1419732,Arts Culture Humanities : Performing Arts
6701,Hineni, 232 West End Avenue,http://www.hineni.org/,1 stars,$1834959,Religion : Religious Activities
14830,Historic Columbia, 1601 Richland Street,http://www.historiccolumbia.org/,1 stars,$2820019,Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation
9037,Home for Life, P.O. Box 847,http://www.homeforlife.org/,1 stars,$905815,Animals : Animal Rights Welfare and Services
8459,HomeWord, P.O. Box 1600,http://www.homeword.com,1 stars,$737497,Religion : Religious Activities
13972,Hope Center for Kids, 2200 North 20th Street,http://www.hopecenterforkids.com/,1 stars,$1474327,Human Services : Youth Development Shelter and Crisis Services
8175,Hospice Education Institute, Three Unity Square,http://www.hospiceworld.org/,1 stars,$2451868,Human Services : Social Services
14573,The Houe FM, P.O. Box 14,,1 stars,$1423389,Arts Culture Humanities : Public Broadcasting and Media
3835,House Research Institute, 2100 West Third Street,http://www.hei.org,1 stars,$13154022,Health : Medical Research
8705,Houston Festival Foundation, 3711 Clinton Drive,http://www.ifest.org/,1 stars,$1997650,Arts Culture Humanities : Performing Arts
15167,IberoAmerican Ministries, P.O. Box 1493,http://www.iamweb.org/home.html,1 stars,$2077912,Religion : Religious Activities
12387,IDEAS, 7851 South Elati,http://www.ideasworld.org/,1 stars,$3346944,International : Development and Relief Services
3858,The Imus Ranch, P.O. Box 250,http://www.imus.com/imus-ranch/,1 stars,$1841063,Health : Patient and Family Support
13519,Inspire Women, 1415 South Voss,http://inspirewomen.org/,1 stars,$1614769,Education : Other Education Programs and Services
5380,Institute for Foreign Policy Analysis, 675 Massachusetts Avenue,http://www.ifpa.org,1 stars,$2523863,International : International Peace Security and Affairs
