Org ID, Org Name, Address, Website, Ranking, Total Revenue, Category
12905,Habitat for Humanity of Greater Baton Rouge, 6554 Florida Boulevard,http://www.habitatbr.org,3 stars,"$4,029,503 ",Public Benefit : Community and Housing Development
10728,Habitat for Humanity of Greater Charlottesville, 919 West Main Street,http://cvillehabitat.org,3 stars,"$4,485,475 ",Public Benefit : Community and Housing Development
13883,Habitat for Humanity of Greater Chattanooga, 1201 East Main Street,http://www.habichatt.org/,3 stars,"$2,020,556 ",Public Benefit : Community and Housing Development
13678,Habitat for Humanity of Greater Indianapolis, 1011 East 22nd Street,http://www.indyhabitat.org,3 stars,"$4,930,056 ",Public Benefit : Community and Housing Development
6315,Habitat for Humanity of Jacksonville Inc., 2404 Hubbard Street,http://www.habijax.org,3 stars,"$8,168,187 ",Public Benefit : Community and Housing Development
11162,Habitat for Humanity of Montgomery County PA, 848 Cherry Street,http://habitatmontco.org,3 stars,"$1,689,742 ",Public Benefit : Community and Housing Development
8673,Habitat for Humanity of Northern Virginia, 716 South Glebe Rd,http://www.habitatnova.org/,3 stars,"$3,414,476 ",Public Benefit : Community and Housing Development
8240,Habitat for Humanity of Orange County North Carolina, 88 Vilcom Center Drive,http://www.orangehabitat.org,3 stars,"$3,662,072 ",Public Benefit : Community and Housing Development
14909,Habitat for Humanity of South Hampton Roads, 900 Tidewater Drive,http://shrhabitat.org/,3 stars,"$1,252,404 ",Public Benefit : Community and Housing Development
12032,Habitat for Humanity of Suffolk, 643 Middle Country Road,http://www.habitatsuffolk.org,3 stars,"$2,847,228 ",Public Benefit : Community and Housing Development
8871,Habitat for Humanity of the Lehigh Valley, 245 North Graham Street,http://habitatlv.org/,3 stars,"$1,982,217 ",Public Benefit : Community and Housing Development
11250,Habitat for Humanity Seattle/South King County, 560 Naches Ave SW,,3 stars,"$4,774,755 ",Public Benefit : Community and Housing Development
13900,Habitat for Humanity Utah County, 340 South Orem Boulevard,http://www.habitatuc.org,3 stars,"$2,479,949 ",Public Benefit : Community and Housing Development
6718,Hackley School, 293 Benedict Avenue,http://www.hackleyschool.org,3 stars,"$88,371,344 ",Education : Private Elementary and Secondary Schools
6506,The Hadley School for the Blind, 700 Elm Street,http://www.hadley.edu/,3 stars,"$6,292,689 ",Education : Other Education Programs and Services
7840,Hagley Museum and Library, 298 Buck Road East,,3 stars,"$8,834,338 ",Arts Culture Humanities : Museums
10956,Haitian Health Foundation, 97 Sherman Street,http://www.haitianhealthfoundation.org/,3 stars,"$5,955,713 ",International : Foreign Charity Support Organizations
13416,HALO Animal Rescue, 2500 South 27th Avenue,http://www.halorescue.org,3 stars,"$1,815,366 ",Animals : Animal Rights Welfare and Services
4581,Hamilton College, 198 College Hill Road,http://www.hamilton.edu,3 stars,"$157,612,143 ",Education : Private Liberal Arts Colleges
7498,Hammer Museum, 10899 Wilshire Boulevard,http://www.hammer.ucla.edu,3 stars,"$14,179,066 ",Arts Culture Humanities : Museums
11932,United Way of Hampshire County, 71 King Street,http://unitedwayhampshirecounty.org/,3 stars,"$1,112,418 ",Public Benefit : Fundraising Organizations
3794,Hampton University, Office of Development,http://www.hamptonu.edu,3 stars,"$184,879,645 ",Education : Universities Graduate Schools and Technological Institutes
13816,Hamptons International Film Festival, 47 Newtown Lane,http://hamptonsfilmfest.org/,3 stars,"$1,603,187 ",Arts Culture Humanities : Performing Arts
12323,Hand in Hand Ministries, 2225 Steier Lane,http://www.myhandinhand.org,3 stars,"$2,350,085 ",International : Development and Relief Services
13193,Handicap International US, 6930 Carroll Avenue,http://www.handicap-international.us,3 stars,"$6,142,416 ",International : Foreign Charity Support Organizations
7213,Hands On Atlanta, 600 Means Street,http://www.handsonatlanta.org/,3 stars,"$2,712,757 ",Public Benefit : Community and Housing Development
14331,Hands on Children's Museum, 414 Jefferson Street NE,http://www.hocm.org/,3 stars,"$2,538,433 ",Arts Culture Humanities : Museums
13165,Hands on Nashville, 37 Peabody Street,http://www.hon.org/,3 stars,"$2,798,356 ",Public Benefit : Community and Housing Development
12924,Harbor House Domestic Abuse Programs, 720 West Fifth Street,http://www.harborhouseonline.org,3 stars,"$1,529,017 ",Human Services : Social Services
12319,Harbor Interfaith Services, 670 West 9th Street,http://www.harborinterfaith.org,3 stars,"$1,937,424 ",Human Services : Homeless Services
9357,The Harlem School of the Arts, 645 Saint Nicholas Avenue,http://www.hsanyc.org/,3 stars,"$8,354,171 ",Education : Other Education Programs and Services
13545,Harlem Stage, 150 Convent Avenue,http://www.harlemstage.org/,3 stars,"$2,552,470 ",Arts Culture Humanities : Performing Arts
7249,Harpeth Hall, 3801 Hobbs Road,http://www.harpethhall.org,3 stars,"$25,380,887 ",Education : Private Elementary and Secondary Schools
14617,Harrisburg Symphony Orchestra, 800 Corporate Circle,http://www.harrisburgsymphony.org/,3 stars,"$2,686,346 ",Arts Culture Humanities : Performing Arts
7047,Harry S. Truman Library Institute, 500 West US Highway 24,http://www.trumanlibrary.org/institute/,3 stars,"$1,499,687 ",Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation
3796,Hartford Foundation for Public Giving, 10 Columbus Boulevard,http://www.hfpg.org/,3 stars,"$51,208,620 ",Public Benefit : Community Foundations
7561,Hartford Stage, 99 Pratt Street,,3 stars,"$8,132,222 ",Arts Culture Humanities : Performing Arts
8538,Hartford Symphony Orchestra, 100 Pearl Street,http://www.hartfordsymphony.org/,3 stars,"$6,045,947 ",Arts Culture Humanities : Performing Arts
10006,Harvard Magazine, Seven Ware Street,http://harvardmagazine.com/,3 stars,"$4,219,147 ",Education : Other Education Programs and Services
4355,Harvard University, Massachusetts Hall,,3 stars,"$4,054,499,482 ",Education : Universities Graduate Schools and Technological Institutes
5844,Harvard-Westlake School, 700 North Faring Road,http://www.hw.com/,3 stars,"$64,920,012 ",Education : Private Elementary and Secondary Schools
10398,The Hastings Center, 21 Malcolm Gordon Road,http://thehastingscenter.org/,3 stars,"$3,735,591 ",Health : Medical Research
6915,Hathaway Brown School, 19600 North Park Boulevard,http://www.hb.edu,3 stars,"$23,807,244 ",Education : Private Elementary and Secondary Schools
12172,HAVEN, P.O. Box 431045,http://haven-oakland.org,3 stars,"$3,836,398 ",Human Services : Social Services
8731,Haven Ministries, P.O. Box 79997,http://www.havenministries.com/,3 stars,"$3,030,880 ",Religion : Religious Media and Broadcasting
5897,Hawaii Community Foundation, 827 Fort Street Mall,http://www.hawaiicommunityfoundation.org/,3 stars,"$39,263,842 ",Public Benefit : Community Foundations
9818,Hawaii Opera Theatre, 848 South Beretania Street,http://www.hawaiiopera.org,3 stars,"$2,880,716 ",Arts Culture Humanities : Performing Arts
7514,Hawaii Theatre Center, 1132 Bishop Street,http://www.hawaiitheatre.com,3 stars,"$2,320,525 ",Arts Culture Humanities : Performing Arts
5894,Hawaiian Humane Society, 2700 Waialae Avenue,http://www.hawaiianhumane.org,3 stars,"$7,108,080 ",Animals : Animal Rights Welfare and Services
6065,Hawk Mountain Sanctuary, 1700 Hawk Mountain Road,http://www.hawkmountain.org/,3 stars,"$2,462,764 ",Animals : Wildlife Conservation
7364,HawkWatch International, 2240 South 900 East,http://www.hawkwatch.org/,3 stars,"$760,361 ",Animals : Wildlife Conservation
11607,Hazon, 125 Maiden Lane,http://www.hazon.org/,3 stars,"$2,949,958 ",Religion : Religious Activities
6497,HEAF, 2090 Seventh Avenue,http://www.heaf.org,3 stars,"$3,185,018 ",Education : Other Education Programs and Services
13472,Healing the Children New Jersey Inc., 112 Fifth Avenue,http://www.htcnj.org,3 stars,"$1,571,408 ",Health : Treatment and Prevention Services
10615,Healing Waters International, 15000 W. 6th Ave.,http://www.healingwaters.org,3 stars,"$1,635,674 ",International : Development and Relief Services
15021,Health Leads, 2 Oliver Street,http://healthleadsusa.org/,3 stars,"$4,291,463 ",Human Services : Social Services
14234,Health Policy Institute of Ohio, 37 West Broad Street,http://hpio.net/,3 stars,"$1,315,988 ",Public Benefit : Research and Public Policy Institutions
4875,Health Resources in Action, 95 Berkeley Street,http://hria.org/,3 stars,"$15,915,247 ",Health : Treatment and Prevention Services
5908,HealthRight International, 240 Greene Street 2nd Floor,http://www.healthright.org/,3 stars,"$3,328,433 ",International : Development and Relief Services
13241,HealthWell Foundation, P.O. Box 4133,http://www.healthwellfoundation.org,3 stars,"$44,390,685 ",Public Benefit : Fundraising Organizations
7788,Healthy Child Healthy World, 12100 Wilshire Blvd.,http://healthychild.org/,3 stars,"$997,544 ",Environment : Environmental Protection and Conservation
12375,Healthy Schools Campaign, 175 North Franklin,http://www.healthyschoolscampaign.org,3 stars,"$1,823,438 ",Education : Other Education Programs and Services
3804,Heard Museum, 2301 North Central Avenue,http://www.heard.org,3 stars,"$7,119,877 ",Arts Culture Humanities : Museums
4944,Hearing Health Foundation, 363 Seventh Avenue 10th Floor,http://www.HHF.org/,3 stars,"$2,124,379 ",Health : Medical Research
9959,Hearing Loss Association of America, 7910 Woodmont Avenue,http://www.hearingloss.org/,3 stars,"$2,447,108 ",Health : Diseases Disorders and Disciplines
12776,Heart for Africa, P.O. Box 1308,,3 stars,"$2,407,906 ",International : Development and Relief Services
3805,Heart of Florida United Way, Dr. Nelson Ying Center,http://www.hfuw.org,3 stars,"$24,179,099 ",Public Benefit : Fundraising Organizations
11762,Heart of Illinois United Way, 509 West High Street,http://www.hoiunitedway.org/,3 stars,"$7,386,880 ",Public Benefit : Fundraising Organizations
12652,Heart of Missouri United Way, 1700 East Pointe Drive,http://www.uwheartmo.org,3 stars,"$3,119,005 ",Public Benefit : Fundraising Organizations
13544,Heart of the Valley Animal Shelter, 1549 E. Cameron Bridge Rd,http://www.heartofthevalleyshelter.org/,3 stars,"$1,792,027 ",Animals : Animal Rights Welfare and Services
11388,Heartbeat International, 665 E Dublin - Granville Rd. STE. 440,http://www.heartbeatinternational.org,3 stars,"$2,601,140 ",Public Benefit : Advocacy and Civil Rights
9846,Heartland Habitat for Humanity, 1401 Fairfax Trafficway,http://www.heartlandhabitat.org,3 stars,"$2,390,519 ",Public Benefit : Community and Housing Development
6414,Heartland Humane Society, 398 Southwest Twin Oaks Circle,http://www.heartlandhumane.org/,3 stars,"$980,526 ",Animals : Animal Rights Welfare and Services
8312,The Heat and Warmth Fund, 607 Shelby Street,http://www.thawfund.org,3 stars,"$18,172,749 ",Human Services : Social Services
8314,HEAT Oregon, 7895 Southwest Mohawk Street,,3 stars,"$1,521,074 ",Human Services : Social Services
8179,Help From People to People, 121 West Nyack Road,http://www.peopletopeopleinc.org,3 stars,"$3,530,599 ",Human Services : Social Services
3488,Help the Children, 5600 Rickenbacker Road,,3 stars,"$53,053,769 ",Human Services : Multipurpose Human Service Organizations
7708,Help the Helpless, P.O. Box 270308,http://www.helpthehelpless.org,3 stars,"$789,951 ",International : Development and Relief Services
10392,Helping Abused Neglected Disadvantaged Youth, 501 Northeast Eight Street,http://www.handyinc.org/,3 stars,"$2,037,567 ",Human Services : Youth Development Shelter and Crisis Services
8346,The Henry Art Gallery, 15th Ave NE and 41st Street,http://www.henryart.org/,3 stars,"$4,838,945 ",Arts Culture Humanities : Museums
3649,The Henry Ford, 20900 Oakwood Boulevard,http://www.thehenryford.org,3 stars,"$57,340,312 ",Arts Culture Humanities : Museums
3817,Henry Street Settlement, 265 Henry Street,http://www.henrystreet.org,3 stars,"$33,988,902 ",Human Services : Social Services
5516,Hephzibah Children's Home, 6601 Zebulon Road,http://www.hephzibah.com,3 stars,"$3,759,284 ",Human Services : Youth Development Shelter and Crisis Services
11588,HERE, 145 Sixth Ave.,http://www.here.org,3 stars,"$1,851,899 ",Arts Culture Humanities : Performing Arts
3819,The Heritage Foundation, 214 Massachusetts Avenue NE,http://www.heritage.org,3 stars,"$86,084,630 ",Public Benefit : Research and Public Policy Institutions
9665,Heritage Hall, 1800 Northwest 122nd Street,http://www.heritagehall.com,3 stars,"$13,518,592 ",Education : Private Elementary and Secondary Schools
9071,Hermann Park Conservancy, 6201-A Hermann Park Drive,http://www.hermannpark.org/,3 stars,"$17,692,277 ",Environment : Botanical Gardens Parks and Nature Centers
11615,Hesed House, 659 South River Street,http://www.hesedhouse.org/,3 stars,"$4,702,414 ",Human Services : Homeless Services
8853,Hesperian Health Guides, 1919 Addison Street,http://www.hesperian.org,3 stars,"$2,004,356 ",International : Development and Relief Services
13153,The Hetrick-Martin Institute, 2 Astor Place,http://www.hmi.org/,3 stars,"$6,731,099 ",Human Services : Youth Development Shelter and Crisis Services
5795,Hidden Villa, 26870 Moody Road,http://www.hiddenvilla.org,3 stars,"$3,230,522 ",Environment : Botanical Gardens Parks and Nature Centers
15211,Highland Park Education Foundation, 4201 Grassmere Lane,http://www.hpef.org/,3 stars,"$3,786,515 ",Education : Other Education Programs and Services
7634,Highlander Research and Education Center, 1959 Highlander Way,http://www.highlandercenter.org/,3 stars,"$2,165,528 ",Public Benefit : Research and Public Policy Institutions
8956,The Hill School, 717 East High Street,http://www.thehill.org,3 stars,"$37,654,129 ",Education : Private Elementary and Secondary Schools
6814,Hillel of Greater Philadelphia, 215 South 39th Street,,3 stars,"$3,288,156 ",Religion : Religious Activities
3823,Hillsdale College, 33 East College Street,http://www.hillsdale.edu,3 stars,"$212,280,691 ",Education : Private Liberal Arts Colleges
6069,Hispanic Association of Contractors & Enterprises, 167 West Allegheny Avenue,http://hacecdc.org,3 stars,"$4,743,213 ",Public Benefit : Community and Housing Development
8780,Histiocytosis Association, 332 North Broadway,http://histio.org,3 stars,"$1,399,729 ",Health : Diseases Disorders and Disciplines
10199,Historic Deerfield, P.O. Box 321,http://www.historic-deerfield.org,3 stars,"$6,080,717 ",Arts Culture Humanities : Museums
12398,Hiway 80 Rescue Mission Ministries, 3117 West Marshall,,3 stars,"$2,012,677 ",Human Services : Homeless Services
5865,Hoag Hospital Foundation, One Hoag Drive,,3 stars,"$28,024,300 ",Public Benefit : Fundraising Organizations
3825,The Holden Arboretum, 9500 Sperry Road,http://www.holdenarb.org,3 stars,"$10,238,034 ",Environment : Botanical Gardens Parks and Nature Centers
3826,The Hole in the Wall Gang Fund, 555 Long Wharf Drive,http://www.holeinthewallgang.org,3 stars,"$12,644,734 ",Health : Patient and Family Support
12189,Holiday Express, 968 Shrewsbury Avenue,http://www.holidayexpress.org,3 stars,"$1,122,004 ",Human Services : Children's and Family Services
6773,Holy Childhood, 100 Groton Parkway,http://www.holychildhood.org/,3 stars,"$8,076,849 ",Human Services : Social Services
8658,Home Repair Services, 1100 South Division Avenue,http://www.homerepairservices.org/,3 stars,"$3,121,260 ",Public Benefit : Community and Housing Development
11191,Home School Foundation, P.O. Box 1152,,3 stars,"$1,744,672 ",Public Benefit : Fundraising Organizations
10305,HomeAid America Inc., 20411 SW Birch Street,http://www.homeaid.org/,3 stars,"$467,266 ",Public Benefit : Community and Housing Development
9154,HomeAid Orange County, 24 Executive Park,http://www.homeaidoc.org/,3 stars,"$1,133,373 ",Public Benefit : Community and Housing Development
11556,Homeboy Industries, 130 West Bruno Street,http://www.homeboy-industries.org/,3 stars,"$10,750,562 ",Human Services : Youth Development Shelter and Crisis Services
9849,HomeFront, 1880 Princeton Avenue,http://www.homefrontnj.org/,3 stars,"$7,998,955 ",Human Services : Homeless Services
8614,Homeless Family Center, 720 Fourth Street,,3 stars,"$1,073,242 ",Human Services : Homeless Services
8532,Homeless Solutions Inc., 540 West Hanover Avenue,,3 stars,"$3,006,999 ",Human Services : Homeless Services
7980,Homeward Bound of Marin, 1385 North Hamilton Parkway,http://www.hbofm.org/,3 stars,"$6,316,726 ",Human Services : Homeless Services
14839,Honolulu Theatre for Youth, 1149 Bethel Street,http://www.htyweb.org/,3 stars,"$1,475,297 ",Arts Culture Humanities : Performing Arts
13145,Honor Flight Network, 300 East Auburn Avenue,http://honorflight.org,3 stars,"$2,318,031 ",Human Services : Social Services
5126,Hooved Animal Humane Society, 10804 McConnell Road,http://www.hahs.org,3 stars,"$829,976 ",Animals : Animal Rights Welfare and Services
11707,Hope 4 Kids International, P.O. Box 74010,http://www.hope4kidsinternational.org,3 stars,"$3,150,922 ",International : Development and Relief Services
3829,Hope College, Office of Development & Alumni Engagement,,3 stars,"$145,371,244 ",Education : Private Liberal Arts Colleges
10850,Hope Cottage, 4209 McKinney Avenue,http://hopecottage.org,3 stars,"$1,356,077 ",Human Services : Children's and Family Services
9170,Hope for Haiti, 1021 Fifth Avenue North,http://www.hopeforhaiti.com,3 stars,"$12,588,413 ",International : Foreign Charity Support Organizations
12686,Hope for the Hungry, 899 South Wheat Road,,3 stars,"$1,072,103 ",Religion : Religious Activities
14613,Hope Harbor Children's Home & Family Ministries, PO BOX 1047,http://hopeharborinc.org/,3 stars,"$1,203,144 ",Human Services : Youth Development Shelter and Crisis Services
14740,Hope House, P.O. Box 577,http://www.hopehouse.net/,3 stars,"$3,582,712 ",Human Services : Social Services
8859,The Hope Line, P.O. Box 1835,http://www.thehopeline.com,3 stars,"$3,066,017 ",Religion : Religious Media and Broadcasting
9900,Hope Ministries Iowa, P.O. Box 862,http://www.hopeiowa.org/,3 stars,"$8,380,275 ",Human Services : Homeless Services
5906,The HOPE Program, One Smith Street,http://www.thehopeprogram.org/,3 stars,"$2,584,860 ",Human Services : Social Services
13754,HOPE South Florida, P.O. Box 14156,http://www.hopesouthflorida.org/,3 stars,"$1,836,136 ",Human Services : Youth Development Shelter and Crisis Services
13788,Hope Street Group, P.O. Box 845113,,3 stars,"$2,196,567 ",Public Benefit : Research and Public Policy Institutions
12030,HopeKids, P.O. Box 672,http://www.hopekids.org/,3 stars,"$1,856,910 ",Health : Patient and Family Support
3832,Horace Mann School, 231 West 246th Street,http://www.horacemann.org,3 stars,"$76,822,395 ",Education : Private Elementary and Secondary Schools
4938,Horatio Alger Association of Distinguished Americans, 99 Canal Center Plaza,http://www.horatioalger.com/index.cfm,3 stars,"$16,960,682 ",Education : Other Education Programs and Services
9400,Horizons for Homeless Children, 1705 Columbus Avenue,http://horizonsforhomelesschildren.org,3 stars,"$8,158,397 ",Human Services : Children's and Family Services
13172,Horizons for Youth, 703 West Monroe Street,http://horizons-for-youth.org,3 stars,"$1,696,646 ",Education : Other Education Programs and Services
13170,Horizons National, 120 Post Road West,http://www.horizonsnational.org,3 stars,"$1,974,686 ",Education : Other Education Programs and Services
10470,Hosanna Industries, 109 Rinard Lane,http://www.hosannaindustries.org,3 stars,"$1,031,195 ",Public Benefit : Community and Housing Development
6394,Hosanna/Faith Comes By Hearing, 2421 Aztec Road NE,http://www.faithcomesbyhearing.com/,3 stars,"$14,840,408 ",Religion : Religious Media and Broadcasting
3833,The Hotchkiss School, 11 Interlaken Road,http://www.hotchkiss.org,3 stars,"$59,651,176 ",Education : Private Elementary and Secondary Schools
10075,House of Ruth Maryland, 2201 Argonne Drive,http://www.hruth.org/,3 stars,"$6,742,571 ",Human Services : Social Services
3839,Houston Grand Opera, 510 Preston Street,http://www.houstongrandopera.org,3 stars,"$28,582,687 ",Arts Culture Humanities : Performing Arts
5666,Houston Public Media Foundation, 4343 Elgin Street,http://www.houstonpublicmedia.org/,3 stars,"$10,470,618 ",Arts Culture Humanities : Public Broadcasting and Media
5660,Houston SPCA, 900 Portway Drive,http://www.houstonspca.org,3 stars,"$9,077,716 ",Animals : Animal Rights Welfare and Services
3840,Houston Symphony, 615 Louisiana Street,http://www.houstonsymphony.org,3 stars,"$32,245,151 ",Arts Culture Humanities : Performing Arts
6948,Hubbard Street Dance Chicago, 1147 West Jackson Boulevard,http://www.hubbardstreetdance.com/,3 stars,"$5,657,683 ",Arts Culture Humanities : Performing Arts
8151,Hudson River Sloop Clearwater, 724 Wolcott Avenue,http://www.clearwater.org,3 stars,"$2,288,005 ",Environment : Environmental Protection and Conservation
5276,Human Development Foundation of North America, 1350 Remington Road,http://www.hdf.com,3 stars,"$1,873,529 ",International : Foreign Charity Support Organizations
11697,Human Options, 5540 Trabuco Road,http://www.humanoptions.org,3 stars,"$3,575,857 ",Human Services : Social Services
15251,Human Race Theatre Company, 126 North Main Street,http://www.humanracetheatre.org/,3 stars,"$1,755,341 ",Arts Culture Humanities : Performing Arts
12390,Humane Animal Welfare Society, 701 Northview Road,,3 stars,"$1,850,282 ",Animals : Animal Rights Welfare and Services
5634,Humane Farming Association, 76 Belvedere St.,,3 stars,"$3,355,494 ",Animals : Animal Rights Welfare and Services
5757,The Humane Society for Seattle/King County, 13212 Southeast Eastgate Way,http://www.seattlehumane.org,3 stars,"$9,585,498 ",Animals : Animal Rights Welfare and Services
6620,Humane Society for Southwest Washington, 1100 Northeast 192nd Avenue,http://southwesthumane.org/,3 stars,"$2,828,702 ",Animals : Animal Rights Welfare and Services
5456,Humane Society International, 2100 L Street NW,http://www.hsi.org,3 stars,"$9,289,762 ",Animals : Animal Rights Welfare and Services
5566,The Humane Society Naples, 370 Airport Road N,http://www.hsnaples.org,3 stars,"$2,833,880 ",Animals : Animal Rights Welfare and Services
6817,Humane Society of Berks County, 1801 North 11th Street,http://www.berkshumane.org/,3 stars,"$2,643,039 ",Animals : Animal Rights Welfare and Services
5724,Humane Society of Boulder Valley, 2323 55th Street,http://www.boulderhumane.org/,3 stars,"$5,362,522 ",Animals : Animal Rights Welfare and Services
6815,Humane Society of Harrisburg Area, 7790 Grayson Road,http://www.humanesocietyhbg.org/,3 stars,"$1,843,932 ",Animals : Animal Rights Welfare and Services
6136,Humane Society of Indianapolis, 7929 North Michigan Road,http://www.indyhumane.org,3 stars,"$5,084,313 ",Animals : Animal Rights Welfare and Services
7241,Humane Society of Marion County, 701 Northwest 14th Road,,3 stars,"$1,063,949 ",Animals : Animal Rights Welfare and Services
6853,Humane Society of Memphis & Shelby County, 935 Farm Road,http://www.memphishumane.org,3 stars,"$2,303,397 ",Animals : Animal Rights Welfare and Services
3846,Humane Society of Missouri, 1201 Macklind Avenue,http://www.hsmo.org,3 stars,"$21,855,011 ",Animals : Animal Rights Welfare and Services
6356,Humane Society of North Texas, 1840 East Lancaster Avenue,http://hsnt.org/,3 stars,"$4,170,780 ",Animals : Animal Rights Welfare and Services
5559,Humane Society of Pinellas, 3040 State Road 590,http://www.humanesocietyofpinellas.org/,3 stars,"$1,917,393 ",Animals : Animal Rights Welfare and Services
7283,Humane Society of Pulaski County, 14600 Colonel Glenn Road,http://www.warmhearts.org,3 stars,"$990,676 ",Animals : Animal Rights Welfare and Services
6319,Humane Society of Sarasota County, 2331 15th Street,http://www.hssc.org/,3 stars,"$1,605,421 ",Animals : Animal Rights Welfare and Services
7270,Humane Society of South Mississippi, 2615 25th Avenue,http://www.hssm.org/,3 stars,"$2,480,207 ",Animals : Animal Rights Welfare and Services
5746,Humane Society of Southern Arizona, 3450 North Kelvin Boulevard,http://hssaz.org/,3 stars,"$5,571,270 ",Animals : Animal Rights Welfare and Services
6304,Humane Society of the Treasure Coast, 4100 Southwest Leighton Farm Avenue,http://www.hstc1.org/,3 stars,"$2,499,811 ",Animals : Animal Rights Welfare and Services
6403,Humane Society of Utah, 4242 South 300 West,,3 stars,"$3,679,628 ",Animals : Animal Rights Welfare and Services
3847,Humane Society Silicon Valley, 901 Ames Avenue,http://www.HSSV.org/,3 stars,"$8,503,944 ",Animals : Animal Rights Welfare and Services
15406,Humanities Texas, 1410 Rio Grande Street,http://humanitiestexas.org/,3 stars,"$2,259,386 ",Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation
6541,Hunger Network of Greater Cleveland, 614 West Superior Avenue,http://www.hungernetwork.org/,3 stars,"$10,736,048 ",Human Services : Food Banks Food Pantries and Food Distribution
13895,Hunter Museum of American Art, 10 Bluff View,http://www.huntermuseum.org/,3 stars,"$2,428,727 ",Arts Culture Humanities : Museums
9823,Hunter's Hope Foundation, 6368 West Quaker Street,http://www.huntershope.org,3 stars,"$943,326 ",Health : Diseases Disorders and Disciplines
3851,Huntington University, 2303 College Avenue,http://www.huntington.edu/,3 stars,"$35,455,792 ",Education : Private Liberal Arts Colleges
14766,Huntsville Museum of Art, 300 Church Street,http://www.hsvmuseum.org/,3 stars,"$1,816,094 ",Arts Culture Humanities : Museums
7803,I Know I Can, 3798 East Broad Street,http://www.iknowican.org/,3 stars,"$7,182,069 ",Education : Other Education Programs and Services
10330,IAPAC - International Association of Physicians in AIDS Care, 123 West Madison Street,http://www.iapac.org,3 stars,"$1,351,162 ",Health : Diseases Disorders and Disciplines
13749,ICA, 12990 Saint Davids Road,http://www.icafoodshelf.org/,3 stars,"$4,155,715 ",Human Services : Social Services
4132,Icahn School of Medicine at Mount Sinai, 1425 Madison Avenue,,3 stars,"$1,570,784,482 ",Education : Universities Graduate Schools and Technological Institutes
13663,ICAN, 650 East Morelos Street,http://www.icanaz.org/,3 stars,"$1,874,658 ",Human Services : Youth Development Shelter and Crisis Services
13790,ICM Food & Clothing Bank, 501 S. 9th Ave,http://www.icmaz.org/,3 stars,"$2,109,411 ",Human Services : Social Services
7896,Idaho Conservation League, P.O. Box 844,http://www.wildidaho.org/,3 stars,"$1,589,126 ",Environment : Environmental Protection and Conservation
6454,Idyllwild Arts Foundation, P.O. Box 38,http://www.idyllwildarts.org/,3 stars,"$23,011,883 ",Education : Other Education Programs and Services
5139,IHCF African Christian Hospitals, 102 North Locust Street,http://www.ihcf.net,3 stars,"$904,365 ",International : Development and Relief Services
15231,Illinois Network of Charter Schools, 205 West Randolph Street,http://incschools.org/,3 stars,"$2,840,377 ",Education : Other Education Programs and Services
13185,Illinois Policy Institute, 190 South LaSalle Street,http://www.illinoispolicy.org,3 stars,"$3,701,372 ",Public Benefit : Research and Public Policy Institutions
3877,IMA World Health, 500 Main Street,,3 stars,"$120,161,075 ",International : Humanitarian Relief Supplies
15203,Imagine America Foundation, 12001 Sunrise Valley Drive,http://www.imagine-america.org/,3 stars,"$1,512,331 ",Education : Other Education Programs and Services
9787,Imagine Children's Museum, 1502 Wall Street,http://www.imaginecm.org/,3 stars,"$1,479,051 ",Arts Culture Humanities : Museums
11452,Immaculate Heart Community, 5515 Franklin Avenue,,3 stars,"$5,607,263 ",Religion : Religious Activities
10385,Immokalee Child Care Center, 415 Colorado Avenue,,3 stars,"$948,721 ",Human Services : Children's and Family Services
3859,In Touch Ministries, P.O. Box 7900,http://www.intouch.org,3 stars,"$79,174,910 ",Religion : Religious Media and Broadcasting
12145,Independence Institute, 727 East 16th Avenue,http://www.i2i.org/,3 stars,"$1,718,687 ",Public Benefit : Research and Public Policy Institutions
7991,The Independent Institute, 100 Swan Way,http://www.independent.org/,3 stars,"$3,063,847 ",Public Benefit : Research and Public Policy Institutions
9466,India Gospel Outreach, 9645 Arrow Route,,3 stars,"$1,292,648 ",Religion : Religious Activities
12334,Indian River Habitat for Humanity, 4568 North U.S. Highway 1,http://www.irchabitat.org,3 stars,"$5,261,062 ",Public Benefit : Community and Housing Development
8214,Indiana Historical Society, 450 West Ohio Street,http://www.indianahistory.org,3 stars,"$9,454,556 ",Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation
6930,Indiana Repertory Theatre, 140 West Washington Street,http://www.irtlive.com/,3 stars,"$5,724,810 ",Arts Culture Humanities : Performing Arts
12859,The Indiana Youth Institute, 603 East Washington Street,http://www.iyi.org,3 stars,"$5,638,437 ",Human Services : Youth Development Shelter and Crisis Services
3863,Indianapolis Symphony Orchestra, 32 East Washington Street,http://www.indianapolissymphony.org/,3 stars,"$26,985,547 ",Arts Culture Humanities : Performing Arts
6936,Infant Welfare Society of Chicago, 3600 West Fullerton Avenue,http://www.infantwelfaresociety.org,3 stars,"$6,817,117 ",Health : Treatment and Prevention Services
6960,Initiative Foundation, 405 First Street SE,http://www.ifound.org,3 stars,"$7,839,704 ",Public Benefit : Community and Housing Development
10725,The INN, 211 Fulton Avenue,http://www.the-inn.org/,3 stars,"$6,752,682 ",Human Services : Homeless Services
