Org ID, Org Name, Address, Website, Ranking, Total Revenue, Category
5098,Hands Together, P.O. Box 80985,http://www.handstogether.org,4 stars,"$3,724,466 ",International : Foreign Charity Support Organizations
15176,Happy Hearts Fund, P.O. Box 725,http://happyheartsfund.org/,4 stars,"$3,040,550 ",International : Development and Relief Services
13183,Harlem Academy, 1330 Fifth Avenue,http://www.harlemacademy.org/,4 stars,"$7,293,672 ",Education : Private Elementary and Secondary Schools
4398,Harlem Children's Zone, 35 East 125th Street,http://www.hcz.org/,4 stars,"$101,599,122 ",Human Services : Children's and Family Services
6518,Harlem RBI, 333 East 100th Street,http://www.harlemrbi.org/,4 stars,"$17,386,634 ",Human Services : Youth Development Shelter and Crisis Services
11922,Harlem Village Academies, c/o Harlem Villages Academies,http://www.harlemvillageacademies.org,4 stars,"$15,211,483 ",Education : Other Education Programs and Services
11692,The Harmony Project, 817 Vine Street,http://www.harmony-project.org,4 stars,"$2,559,789 ",Education : Other Education Programs and Services
9429,Harris Center for Conservation Education, 83 King's Highway,http://www.harriscenter.org/,4 stars,"$1,298,645 ",Environment : Botanical Gardens Parks and Nature Centers
8763,Harry Chapin Food Bank of Southwest Florida, 3760 Fowler Street,http://harrychapinfoodbank.org,4 stars,"$28,237,192 ",Human Services : Food Banks Food Pantries and Food Distribution
9905,Hartford Area Habitat for Humanity, 780C Windsor Street,,4 stars,"$4,581,770 ",Public Benefit : Community and Housing Development
5512,Harvest Hope Food Bank, 2220 Shop Road,,4 stars,"$45,882,871 ",Human Services : Food Banks Food Pantries and Food Distribution
3797,Harvesters: The Community Food Network, 3801 Topping Avenue,http://www.harvesters.org,4 stars,"$85,013,695 ",Human Services : Food Banks Food Pantries and Food Distribution
3576,Haverford College, 370 Lancaster Avenue,http://www.haverford.edu,4 stars,"$116,801,065 ",Education : Private Liberal Arts Colleges
3798,Hawaii Foodbank, 2611 Kilihau Street,http://www.hawaiifoodbank.org/,4 stars,"$31,068,625 ",Human Services : Food Banks Food Pantries and Food Distribution
9543,Hawaii Public Radio, 738 Kaheka Street,http://www.hawaiipublicradio.org/,4 stars,"$4,480,770 ",Arts Culture Humanities : Public Broadcasting and Media
11536,Headwaters Foundation for Social Justice, 2801 21st Ave S,http://www.headwatersfoundation.org,4 stars,"$2,691,006 ",Public Benefit : Advocacy and Civil Rights
5616,Healing Hands International, 455 McNally Drive,http://www.hhi.org/,4 stars,"$3,323,893 ",International : Development and Relief Services
15416,Healthcare for the Homeless Houston, P.O. Box 66690,http://homeless-healthcare.org/,4 stars,"$3,075,575 ",Human Services : Homeless Services
12137,Heart of Los Angeles Youth, 2701 Wilshire Boulevard,http://www.heartofla.org,4 stars,"$2,851,781 ",Human Services : Youth Development Shelter and Crisis Services
3806,Heart of West Michigan United Way, 118 Commerce Avenue SW,http://www.hwmuw.org/,4 stars,"$15,415,349 ",Public Benefit : Fundraising Organizations
3807,Heart to Heart International, 13250 W. 98th Street,http://www.hearttoheart.org,4 stars,"$118,841,266 ",International : Humanitarian Relief Supplies
5590,Heart to Honduras, 1180 Wesley Avenue,,4 stars,"$1,419,761 ",Religion : Religious Activities
13232,Heaven Can Wait Sanctuary Animal Society, P.O. Box 30158,http://www.hcws.org,4 stars,"$1,061,913 ",Animals : Animal Rights Welfare and Services
13964,Hebrew Academy of Morris County, 146 Dover Chester Road,http://www.hamc.org,4 stars,"$3,811,491 ",Education : Private Elementary and Secondary Schools
10689,Hebrew Free Burial Association, 224 West 35th Street,http://www.hebrewfreeburial.org,4 stars,"$2,347,571 ",Religion : Religious Activities
3810,Helen Keller International, 352 Park Avenue South,http://www.hki.org,4 stars,"$59,388,476 ",International : Development and Relief Services
3811,Helen Keller Services for the Blind, 57 Willoughby Street,http://www.helenkeller.org,4 stars,"$29,056,781 ",Human Services : Social Services
14379,Helena Food Share, PO Box 943,http://helenafoodshare.org/janda/index.php,4 stars,"$2,280,750 ",Human Services : Food Banks Food Pantries and Food Distribution
5923,HelpHOPELive, 2 Radnor Corporate Center Suite 100,http://www.helphopelive.org/,4 stars,"$10,868,572 ",Health : Diseases Disorders and Disciplines
13387,Helping Children Worldwide, 14101 Parke Long Court,http://www.helpingchildrenworldwide.org,4 stars,"$1,046,208 ",International : Development and Relief Services
12691,Helping Hand for Relief and Development, 12541 McDougall Street,http://www.helpinghandonline.org,4 stars,"$24,046,855 ",International : Development and Relief Services
12495,Helping Hands: Monkey Helpers, 541 Cambridge Street,http://www.monkeyhelpers.org/,4 stars,"$1,682,720 ",Animals : Animal Rights Welfare and Services
7011,Henry Vilas Park Zoological Society, 606 South Randall Avenue,http://www.vilaszoo.org/,4 stars,"$2,475,479 ",Animals : Zoos and Aquariums
10607,Her Justice, 100 Broadway,http://www.herjustice.org,4 stars,"$4,031,152 ",Public Benefit : Advocacy and Civil Rights
3820,HIAS, 333 Seventh Avenue,http://www.hias.org,4 stars,"$27,677,240 ",International : International Peace Security and Affairs
13106,Hibiscus Children's Center, 2400 North East Dixie Highway,,4 stars,"$7,470,322 ",Human Services : Children's and Family Services
5377,High Desert Museum, 59800 South Highway 97,http://www.highdesertmuseum.org/,4 stars,"$4,708,638 ",Arts Culture Humanities : Museums
14368,High Hopes, 36 Town Woods Road,http://highhopestr.org/,4 stars,"$1,600,156 ",Health : Patient and Family Support
7321,High Plains Food Bank, 815 Ross Street,,4 stars,"$11,026,597 ",Human Services : Food Banks Food Pantries and Food Distribution
11496,Higher Achievement, 1701 K Street NW,http://www.higherachievement.org,4 stars,"$5,839,942 ",Education : Other Education Programs and Services
12654,Higher Ground Sun Valley, P.O. Box 6791,http://www.HigherGroundSV.org,4 stars,"$1,955,814 ",Human Services : Multipurpose Human Service Organizations
5587,Hillsborough Education Foundation, 2306 N. Howard Ave.,http://www.educationfoundation.com,4 stars,"$5,633,401 ",Education : Other Education Programs and Services
8071,Himalayan Cataract Project, P.O. Box 55,http://www.cureblindness.org/,4 stars,"$3,722,206 ",International : Development and Relief Services
6549,Hinds Hospice, 2490 West Shaw Avenue,http://www.hindshospice.org,4 stars,"$14,714,195 ",Human Services : Social Services
4997,Hispanic Federation, 55 Exchange Place,http://www.hispanicfederation.org,4 stars,"$4,329,008 ",Public Benefit : Fundraising Organizations
3824,Hispanic Scholarship Fund, 1411 W. 190th Street,http://www.hsf.net,4 stars,"$41,164,260 ",Education : Other Education Programs and Services
5967,Historic New England, 141 Cambridge Street,http://www.historicnewengland.org,4 stars,"$14,877,715 ",Arts Culture Humanities : Museums
7311,Hockaday School, 11600 Welch Road,http://www.hockaday.org,4 stars,"$47,686,981 ",Education : Private Elementary and Secondary Schools
15287,Holy Family Ministries, 550 West Frontage Road,http://www.holyfamilyministries.org/,4 stars,"$2,804,518 ",Education : Private Elementary and Secondary Schools
10488,Holy Land Christian Ecumenical Foundation, 6935 Wisconsin Avenue,http://www.hcef.org,4 stars,"$1,414,874 ",Religion : Religious Activities
6322,Home of the Innocents, 1100 East Market Street,http://www.homeoftheinnocents.org/,4 stars,"$28,088,135 ",Human Services : Children's and Family Services
15293,Home Sweet Home Ministries, 303 East Oakland Avenue,http://hshministries.org/home,4 stars,"$3,180,304 ",Human Services : Homeless Services
6618,Homeless Emergency Project, 1120 North Betty Lane,http://www.ethep.org/,4 stars,"$5,097,505 ",Human Services : Homeless Services
15252,The Homeless Families Foundation, 33 North Grubb Street,http://www.homelessfamiliesfoundation.com/,4 stars,"$2,100,870 ",Human Services : Homeless Services
11284,Homeless Prenatal Program, 2500 Eighteenth Street,http://www.homelessprenatal.org/,4 stars,"$5,980,704 ",Human Services : Social Services
11553,Homes for Our Troops, 6 Main Street,http://www.hfotusa.org/,4 stars,"$16,332,412 ",Human Services : Social Services
13381,Homes With Hope, 49 Richmondville Avenue,http://www.hwhct.org/,4 stars,"$1,745,684 ",Human Services : Homeless Services
10982,HonestReporting.com, 10024 Skokie Boulevard,http://www.honestreporting.com,4 stars,"$1,229,784 ",International : International Peace Security and Affairs
3828,Honolulu Museum of Art, 900 South Beretania Street,http://honolulumuseum.org/,4 stars,"$35,973,234 ",Arts Culture Humanities : Museums
11151,Hope & Heroes Children's Cancer Fund, 161 Ft. Washington Avenue,http://www.hopeandheroes.org/,4 stars,"$3,091,116 ",Public Benefit : Fundraising Organizations
10397,Hope for Haiti Children's Center - Danita's Children, 5950 Hazeltine National Drive,http://www.danitaschildren.org/,4 stars,"$2,335,766 ",International : Foreign Charity Support Organizations
13128,Hope for Haiti's Children, 12020 Southwick Lane,http://hopeforhaitischildren.org/,4 stars,"$1,154,299 ",International : Development and Relief Services
13101,Hope For The Warriors®, 1335 Western Boulevard Suite E,http://www.hopeforthewarriors.org/,4 stars,"$4,906,933 ",Human Services : Social Services
9686,The Hope Foundation, 24 Frank Lloyd Wright Drive,http://www.thehopefoundation.org/,4 stars,"$7,319,850 ",Public Benefit : Fundraising Organizations
8235,HOPE International, 227 Granite Run Drive,http://www.hopeinternational.org/,4 stars,"$10,494,558 ",International : Development and Relief Services
3830,HOPE worldwide, 353 West Lancaster Avenue,http://www.hopeww.org,4 stars,"$27,422,588 ",International : Development and Relief Services
5170,Hôpital Albert Schweitzer Haiti, 2840 Liberty Ave.,http://www.hashaiti.org,4 stars,"$5,020,388 ",Public Benefit : Fundraising Organizations
10285,Hospital Hospitality House, 612 East Marshall Street,http://www.hhhrichmond.org,4 stars,"$2,026,328 ",Health : Patient and Family Support
6750,Hour Children, 36-11 12th Street,http://www.hourchildren.org,4 stars,"$3,147,647 ",Human Services : Children's and Family Services
14032,House of Hope, 2484 Southeast Bonita Street,http://www.hohmartin.org,4 stars,"$2,792,782 ",Human Services : Social Services
8054,House of Ruth Washington D.C., Five Thomas Circle NW,http://www.houseofruth.org/,4 stars,"$8,156,860 ",Human Services : Children's and Family Services
10627,House of the Good Shepherd, P.O. Box 13453,https://hgschicago.squarespace.com/config#collectionId=50e39017e4b0a05702b5b67f,4 stars,"$1,484,037 ",Human Services : Social Services
3476,Houston A+ Challenge, 2700 Southwest Freeway,http://www.houstonaplus.org/,4 stars,"$2,057,026 ",Education : Other Education Programs and Services
6351,Houston Area Women's Center, 1010 Waugh Drive,http://www.hawc.org/,4 stars,"$6,645,985 ",Human Services : Social Services
6838,Houston Audubon Society, 440 Wilchester Boulevard,http://www.houstonaudubon.org/,4 stars,"$1,527,852 ",Environment : Environmental Protection and Conservation
3838,Houston Ballet, 601 Preston Street,http://www.houstonballet.org,4 stars,"$27,101,661 ",Arts Culture Humanities : Performing Arts
5673,Houston Food Bank, 535 Portwall,http://www.houstonfoodbank.org/,4 stars,"$136,676,783 ",Human Services : Food Banks Food Pantries and Food Distribution
9177,Houston Habitat for Humanity, 3750 North McCarty Street,http://www.houstonhabitat.org/,4 stars,"$9,216,433 ",Public Benefit : Community and Housing Development
5661,Houston Humane Society, 14700 Almeda Road,,4 stars,"$6,123,320 ",Animals : Animal Rights Welfare and Services
6347,Houston Parks Board, 300 North Post Oak Lane,http://www.houstonparksboard.org,4 stars,"$8,782,636 ",Environment : Botanical Gardens Parks and Nature Centers
5664,Houston Zoo, 6200 Hermann Park Drive,,4 stars,"$52,333,094 ",Animals : Zoos and Aquariums
3841,Howard Brown Health Center, 4025 North Sheridan Road,http://www.howardbrown.org,4 stars,"$18,559,302 ",Health : Treatment and Prevention Services
12214,Hubbard House, P.O. Box 4909,http://www.hubbardhouse.org,4 stars,"$3,408,069 ",Human Services : Social Services
9354,Hudson Institute, 1015 Fifteenth Street NW,http://www.hudson.org/,4 stars,"$15,073,282 ",International : International Peace Security and Affairs
6229,Human Rights Campaign Foundation, 1640 Rhode Island Avenue NW,http://www.hrc.org/about_us/hrc-foundation.asp,4 stars,"$13,013,055 ",Public Benefit : Advocacy and Civil Rights
3986,Human Rights First, 333 Seventh Avenue,http://www.humanrightsfirst.org,4 stars,"$10,571,756 ",International : International Peace Security and Affairs
3845,Human Rights Watch, 350 Fifth Avenue,http://www.hrw.org,4 stars,"$59,342,193 ",International : International Peace Security and Affairs
5760,Humane Society for Tacoma and Pierce County, 2608 Center Street,http://www.thehumanesociety.org,4 stars,"$4,898,906 ",Animals : Animal Rights Welfare and Services
8278,Humane Society of Charlotte, 2700 Toomey Avenue,http://humanesocietyofcharlotte.org/about/contact-us/,4 stars,"$2,871,215 ",Animals : Animal Rights Welfare and Services
6111,Humane Society of Greater Dayton, 1661 Nicholas Road,http://www.humanesocietydayton.org/,4 stars,"$1,377,439 ",Animals : Animal Rights Welfare and Services
6303,Humane Society of Greater Miami Adopt-A-Pet, 16101 West Dixie Highway,http://humanesocietymiami.org,4 stars,"$5,613,609 ",Animals : Animal Rights Welfare and Services
6156,Humane Society of Huron Valley, 3100 Cherry Hill Road,http://hshv.org/,4 stars,"$4,421,882 ",Animals : Animal Rights Welfare and Services
5991,Humane Society of New York, 306 East 59th Street,http://www.humanesocietyny.org/,4 stars,"$6,072,820 ",Animals : Animal Rights Welfare and Services
5560,Humane Society of Tampa Bay, 3607 North Armenia Avenue,http://www.humanesocietytampa.org,4 stars,"$5,817,181 ",Animals : Animal Rights Welfare and Services
5727,Humane Society of the Pikes Peak Region, 610 Abbott Lane,http://www.hsppr.org,4 stars,"$10,578,428 ",Animals : Animal Rights Welfare and Services
15415,Humble Area Assistance Ministries, 1302 First Street E.,,4 stars,"$2,457,765 ",Human Services : Social Services
6427,The Hunger Project, Five Union Square West,http://www.thp.org/,4 stars,"$16,260,086 ",International : Development and Relief Services
13738,Huntington Area Food Bank, 1327 Seventh Avenue,http://www.hafb.org,4 stars,"$6,330,204 ",Human Services : Food Banks Food Pantries and Food Distribution
3815,The Huntington Library Art Collections and Botanical Gardens, 1151 Oxford Road,http://www.huntington.org,4 stars,"$100,580,180 ",Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation
5849,Huntington Medical Research Institutes, 734 Fairmount Avenue,http://www.hmri.org,4 stars,"$7,483,344 ",Health : Medical Research
8908,Huntington Theatre Company, 264 Huntington Avenue,http://www.huntingtontheatre.org,4 stars,"$13,215,910 ",Arts Culture Humanities : Performing Arts
6566,Idaho Foodbank, 3562 South TK Avenue,http://www.idahofoodbank.org/,4 stars,"$24,845,313 ",Human Services : Food Banks Food Pantries and Food Distribution
13310,Idaho Humane Society, 4775 Dorman Street,https://www.idahohumanesociety.org/,4 stars,"$4,725,765 ",Animals : Animal Rights Welfare and Services
13103,Idaho Youth Ranch, 5465 West Irving Street,http://www.youthranch.org/,4 stars,"$17,858,570 ",Human Services : Youth Development Shelter and Crisis Services
13223,The Idea Village, 515 Girod Street,http://ideavillage.org,4 stars,"$1,995,624 ",Public Benefit : Community and Housing Development
3855,Illinois Institute of Technology, 3300 South Federal Street,,4 stars,"$350,744,840 ",Education : Universities Graduate Schools and Technological Institutes
13084,iMentor, 30 Broad Street,http://www.imentor.org/,4 stars,"$22,069,269 ",Education : Other Education Programs and Services
8864,Immune Deficiency Foundation, 40 West Chesapeake Avenue,http://www.primaryimmune.org,4 stars,"$5,779,558 ",Health : Diseases Disorders and Disciplines
7439,In Touch Mission International, P.O. Box 7575,http://www.intouchmission.org/,4 stars,"$1,775,790 ",Religion : Religious Activities
6107,Independent Catholic Foundation for the Diocese of Altoona-Johnstown, 320 Frankstown Road,http://independentcatholicfoundation.org/,4 stars,"$2,796,123 ",Religion : Religious Activities
5441,India Development and Relief Fund, 5821 Mossrock Drive,http://www.idrf.org,4 stars,"$1,144,094 ",International : Foreign Charity Support Organizations
10485,India Gospel League North America, 1521 Georgetown Road,http://iglworld.org,4 stars,"$2,547,615 ",Religion : Religious Activities
3864,Indianapolis Museum of Art, 4000 Michigan Road,http://www.imamuseum.org/,4 stars,"$22,919,525 ",Arts Culture Humanities : Museums
12810,The Indianapolis Public Library Foundation, P.O. Box 6134,http://foundation.imcpl.org/,4 stars,"$3,452,855 ",Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation
3865,Indianapolis Zoo, 1200 West Washington Street,http://www.indyzoo.com/,4 stars,"$35,031,607 ",Animals : Zoos and Aquariums
5920,InFaith Community Foundation, 625 Fourth Avenue South,http://www.InFaithFound.org,4 stars,"$30,921,242 ",Public Benefit : Community Foundations
8888,Infant Crisis Services, 4224 North Lincoln Boulevard,http://www.infantcrisis.org,4 stars,"$2,550,785 ",Human Services : Children's and Family Services
15000,Initiative for A Competitive Inner City, 184 Dudley Street,http://www.icic.org/,4 stars,"$3,283,058 ",Public Benefit : Community and Housing Development
11708,Injured Marine Semper Fi Fund, Wounded Warrior Center,,4 stars,"$20,127,102 ",Human Services : Social Services
5438,INMED Partnerships for Children, 20110 Ashbrook Place,http://www.inmed.org,4 stars,"$37,392,612 ",International : Development and Relief Services
11518,Inner-City Arts, 720 Kohler Street,http://www.inner-cityarts.org,4 stars,"$2,788,171 ",Education : Other Education Programs and Services
8790,InnVision Shelter Network, 181 Constitution Drive,http://www.ivsn.org/,4 stars,"$9,897,391 ",Human Services : Homeless Services
10245,INSIGHT, 43 Jefferson Boulevard,http://www.in-sight.org/,4 stars,"$1,614,997 ",Human Services : Social Services
8595,Inspiration Corporation, 4554 North Broadway,http://www.inspirationcorp.org/,4 stars,"$4,330,026 ",Human Services : Homeless Services
8331,The Institute for Human Services, 546 Ka'aahi Street,http://www.ihshawaii.org,4 stars,"$9,427,989 ",Human Services : Homeless Services
5454,Institute for Justice, 901 North Glebe Road,http://www.ij.org,4 stars,"$18,928,667 ",Public Benefit : Advocacy and Civil Rights
8014,Institute for Transportation and Development Policy, 9 East 19th St.,http://www.itdp.org/,4 stars,"$9,704,805 ",Environment : Environmental Protection and Conservation
5966,The Institute of Contemporary Art, 100 Northern Avenue,http://www.icaboston.org/,4 stars,"$13,483,294 ",Arts Culture Humanities : Museums
3875,Institute of International Education, 809 United Nations Plaza,http://www.iie.org/,4 stars,"$438,617,954 ",International : International Peace Security and Affairs
9207,InterAction, 1400 Sixteenth Street NW,http://www.interaction.org,4 stars,"$6,810,374 ",International : Development and Relief Services
10178,Interfaith Caring Ministries, 151 Park Avenue,http://www.icmtx.org,4 stars,"$1,327,425 ",Human Services : Social Services
12094,Interfaith Community Services of Pima County, 2820 West Ina Road,http://www.icstucson.org,4 stars,"$4,724,639 ",Human Services : Social Services
3878,Interfaith Ministries for Greater Houston, 3303 Main St.,http://www.imgh.org,4 stars,"$16,600,299 ",Human Services : Social Services
9041,Interfaith Outreach & Community Partners, 1605 County Road 101 N,http://www.iocp.org/,4 stars,"$5,326,142 ",Human Services : Social Services
13218,Interfaith Social Services, 105 Adams Street,http://www.interfaithsocialservices.org/,4 stars,"$1,645,199 ",Human Services : Social Services
9840,Interlochen Center for the Arts, 4000 Highway M-137,,4 stars,"$48,534,936 ",Education : Other Education Programs and Services
4919,International Center for Journalists, 2000 M St.,http://www.icfj.org,4 stars,"$11,413,027 ",International : International Peace Security and Affairs
3884,International Center for Research on Women, 1120 20th Street NW,http://www.icrw.org,4 stars,"$8,733,075 ",International : International Peace Security and Affairs
6140,International Child Care, 240 W. Michigan Avenue,http://us.internationalchildcare.org/,4 stars,"$814,849 ",International : Development and Relief Services
7004,International Children's Fund, P.O. Box 583,,4 stars,"$43,230,298 ",International : Humanitarian Relief Supplies
7690,International Christian Concern, 2020 Pennsylvania Avenue NW,,4 stars,"$1,491,855 ",Religion : Religious Activities
9966,International Cooperating Ministries, 1901 N. Armistead Ave.,http://www.icm.org,4 stars,"$14,003,435 ",Religion : Religious Activities
11448,International Crisis Aid, P.O. Box 510167,http://www.crisis-aid.org,4 stars,"$1,739,761 ",International : Development and Relief Services
10788,International Disaster Emergency Service, 355 Park 32 West Drive,,4 stars,"$3,960,592 ",International : Development and Relief Services
5396,International Eye Foundation, 10801 Connecticut Avenue,http://www.iefusa.org,4 stars,"$5,300,845 ",International : Humanitarian Relief Supplies
3889,International Fellowship of Christians and Jews, 30 North LaSalle Street,,4 stars,"$113,514,939 ",Religion : Religious Activities
13756,International Folk Art Alliance, 404 Kiva Court,http://www.folkartalliance.org/,4 stars,"$2,491,461 ",Arts Culture Humanities : Performing Arts
9385,International Institute of Rural Reconstruction (IIRR), 40 Exchange Place,http://www.iirr.org/,4 stars,"$6,544,363 ",International : Development and Relief Services
5496,International Justice Mission, P.O. Box 58147,http://www.ijm.org,4 stars,"$36,143,338 ",International : International Peace Security and Affairs
12265,International Leadership Institute, 524 Tanner Street,,4 stars,"$2,181,697 ",Religion : Religious Activities
9515,International Messengers, P.O. Box 618,http://www.internationalmessengers.org/,4 stars,"$4,129,143 ",Religion : Religious Activities
10677,International Mountain Bicycling Association, 207 Canyon Boulevard,,4 stars,"$4,547,421 ",Human Services : Multipurpose Human Service Organizations
5931,International Myeloma Foundation, 12650 Riverside Drive,http://www.myeloma.org,4 stars,"$8,687,482 ",Health : Diseases Disorders and Disciplines
5764,International Needs USA (IN Network USA), 5570 32nd Ave,http://www.innetworkusa.org/,4 stars,"$2,507,741 ",Religion : Religious Activities
4942,International Planned Parenthood Federation/Western Hemisphere Region, 125 Maiden Lane,http://www.ippfwhr.org,4 stars,"$37,713,818 ",Health : Treatment and Prevention Services
5382,International Primate Protection League, P.O. Box 766,http://www.ippl.org,4 stars,"$1,816,867 ",Animals : Wildlife Conservation
5210,International Relief Teams, 4560 Alvarado Canyon Road,http://www.irteams.org/,4 stars,"$29,760,208 ",International : Humanitarian Relief Supplies
3898,International Rescue Committee, 122 East 42nd Street,,4 stars,"$386,540,097 ",International : Development and Relief Services
8097,International Rett Syndrome Foundation, 4600 Devitt Drive,http://www.rettsyndrome.org/,4 stars,"$4,332,660 ",Health : Medical Research
5699,International Rhino Foundation, 201 Main Street,http://www.rhinos.org,4 stars,"$2,615,643 ",Animals : Wildlife Conservation
6440,International Rivers, 2054 University Avenue,http://www.internationalrivers.org/,4 stars,"$2,963,455 ",Environment : Environmental Protection and Conservation
3901,International Teams, 411 West River Road,http://www.iteams.us,4 stars,"$12,708,135 ",Religion : Religious Activities
9226,International Wolf Center, 1396 Highway 169,,4 stars,"$1,515,388 ",Animals : Wildlife Conservation
3902,International Youth Foundation, 32 South Street,http://www.iyfnet.org,4 stars,"$43,442,286 ",International : Development and Relief Services
13431,Intersection for the Arts, 925 Mission Street,http://theintersection.org/,4 stars,"$1,960,374 ",Arts Culture Humanities : Performing Arts
3905,InterVarsity Christian Fellowship/USA, 6400 Schroeder Road,http://www.intervarsity.org,4 stars,"$93,067,580 ",Religion : Religious Activities
3906,Intrepid Museum Foundation, One Intrepid Square,http://www.intrepidmuseum.org,4 stars,"$32,566,410 ",Arts Culture Humanities : Museums
15345,Investigative Reporters & Editors, 141 Neff Annex,http://www.ire.org/,4 stars,"$2,317,377 ",Public Benefit : Research and Public Policy Institutions
10416,Iona Senior Services, 4125 Albemarle Street NW,http://www.iona.org,4 stars,"$3,240,048 ",Human Services : Social Services
3907,Ipas, P.O. Box 9990,http://www.ipas.org,4 stars,"$54,344,925 ",Health : Treatment and Prevention Services
12257,Iraq and Afghanistan Veterans of America, 292 Madison Avenue,http://www.iava.org/index.php,4 stars,"$6,109,172 ",Public Benefit : Advocacy and Civil Rights
10261,The Irish Repertory Theatre, 132 West 22nd Street,http://irishrep.org,4 stars,"$2,878,779 ",Arts Culture Humanities : Performing Arts
9852,Irving Cares, 440 South Nursery Road,,4 stars,"$1,601,877 ",Human Services : Social Services
4923,Island Harvest, 199 Second Street,http://www.islandharvest.org,4 stars,"$26,830,286 ",Human Services : Food Banks Food Pantries and Food Distribution
6801,Island Institute, P.O. Box 648,http://www.islandinstitute.org/,4 stars,"$6,016,358 ",Environment : Environmental Protection and Conservation
10957,Israel Guide Dog Center for the Blind, 968 Easton Road,http://www.israelguidedog.org,4 stars,"$2,060,534 ",Human Services : Social Services
9363,Israel Tennis Centers Foundation, 432 Park Avenue South 4th Floor,http://www.israeltenniscenters.org,4 stars,"$5,692,570 ",International : Foreign Charity Support Organizations
3916,The Jackson Laboratory, 600 Main Street,,4 stars,"$231,079,981 ",Health : Medical Research
3917,Jacksonville Humane Society, 8464 Beach Boulevard,http://www.jaxhumane.org,4 stars,"$3,924,657 ",Animals : Animal Rights Welfare and Services
13215,Jacobs & Cushman San Diego Food Bank, 9850 Distribution Avenue,http://www.sandiegofoodbank.org,4 stars,"$30,321,117 ",Human Services : Food Banks Food Pantries and Food Distribution
9337,Jacob's Pillow Dance, 358 George Carter Road,http://www.jacobspillow.org,4 stars,"$5,366,346 ",Arts Culture Humanities : Performing Arts
14201,JAFCO, 4200 North University Drive,https://www.jafco.org/,4 stars,"$5,853,870 ",Human Services : Youth Development Shelter and Crisis Services
15076,James River Association, 4833 Old Main Street,http://www.jamesriverassociation.org/,4 stars,"$2,234,253 ",Environment : Environmental Protection and Conservation
12808,The Jamestown Community Center, 3382 26th Street,http://www.jamestownsf.org/,4 stars,"$1,961,991 ",Human Services : Youth Development Shelter and Crisis Services
5995,Japan Society, 333 East 47th Street,http://www.japansociety.org,4 stars,"$20,463,218 ",International : International Peace Security and Affairs
15201,Jazz St. Louis, 3547 Olive Street,http://www.jazzstl.org/,4 stars,"$4,673,865 ",Arts Culture Humanities : Performing Arts
7756,JBI International, 110 East 30th Street,http://www.jbilibrary.org/,4 stars,"$4,820,683 ",Human Services : Social Services
10173,The Jewish Community Center of Greater Columbus, 1125 College Avenue,http://www.columbusjcc.org/,4 stars,"$8,389,913 ",Human Services : Multipurpose Human Service Organizations
10153,Jewish Community Center of Greater Rochester, 1200 Edgewood Avenue,http://www.jccrochester.org,4 stars,"$10,435,698 ",Human Services : Multipurpose Human Service Organizations
6775,Jewish Community Federation of Greater Rochester, 441 East Avenue,http://www.jewishrochester.org,4 stars,"$6,879,925 ",Public Benefit : Fundraising Organizations
3932,Jewish Community Federation of San Francisco the Peninsula Marin and Sonoma Counties, 121 Steuart Street,http://www.jewishfed.org/,4 stars,"$99,552,932 ",Public Benefit : Fundraising Organizations
5859,Jewish Community Foundation of San Diego, 4950 Murphy Canyon Road,http://www.jcfsandiego.org/,4 stars,"$98,783,410 ",Public Benefit : Community Foundations
10350,Jewish Family & Children's Services of the East Bay, 2484 Shattuck Avenue,http://www.jfcs-eastbay.org,4 stars,"$3,526,800 ",Human Services : Children's and Family Services
10263,Jewish Family Service of Broward County, 100 South Pine Island Road,http://www.jfsbroward.org/,4 stars,"$5,345,670 ",Human Services : Children's and Family Services
12089,Jewish Family Service of Dallas, 5402 Arapaho Road,http://www.jfsdallas.org,4 stars,"$3,987,515 ",Human Services : Children's and Family Services
3937,Jewish Family Service of Los Angeles, 6505 Wilshire Boulevard,http://www.jfsla.org,4 stars,"$32,226,491 ",Human Services : Children's and Family Services
13821,Jewish Family Service of Metropolitan Detroit, 6555 West Maple Road,http://www.jfsdetroit.org,4 stars,"$9,435,742 ",Human Services : Children's and Family Services
10423,Jewish Family Service of San Diego, 8804 Balboa Avenue,http://www.jfssd.org,4 stars,"$23,910,908 ",Human Services : Children's and Family Services
14548,Jewish Family Services of Washtenaw County, 2245 South State Street,http://jfsannarbor.org/,4 stars,"$1,550,794 ",Human Services : Children's and Family Services
10133,Jewish Federation and Family Services of Orange County, One Federation Way,http://www.jewishorangecounty.org/,4 stars,"$5,690,156 ",Public Benefit : Fundraising Organizations
5565,Jewish Federation of Broward County, 5890 South Pine Island Road,http://www.jewishbroward.org/,4 stars,"$10,210,356 ",Public Benefit : Fundraising Organizations
5181,Jewish Federation of Cincinnati, 8499 Ridge Road,http://www.jewishcincinnati.org/,4 stars,"$21,458,361 ",Public Benefit : Fundraising Organizations
3931,Jewish Federation of Cleveland, Mandel Building,http://www.jewishcleveland.org,4 stars,"$86,483,173 ",Public Benefit : Fundraising Organizations
3939,Jewish Federation of Greater Atlanta, The Selig Center,http://www.shalomatlanta.org/,4 stars,"$35,953,727 ",Public Benefit : Fundraising Organizations
